0.2965890775474487, 0.0011064300073007744
0.30350657874175707, 0.0011792131510086816
0.31042407993606547, 0.0012500659962863614
0.3170318422709272, 0.0013409271347964303
0.3251882989030222, 0.0014322729993808468
0.33386098696752825, 0.0015281651869862457
0.34181095102665876, 0.0016114036783276013
0.3490381910804138, 0.001709931782959899
0.3569881551395444, 0.0018046091534764854
0.3649381191986749, 0.0018980438331860374
0.3728880832578054, 0.002019601586891033
0.3815607713223115, 0.0021292452527468695
0.3902334593868175, 0.0022352909529288157
0.3989061474513236, 0.002342619685545167
0.40757883551582963, 0.002467694825835456
0.41552879957496014, 0.0026226024629939
0.42347876363409076, 0.0027900877722905
0.4321514516985968, 0.002959171301416988
0.44082413976310286, 0.003135826492112862
0.4494968278276089, 0.003294812613031712
0.45816951589211485, 0.0034825845677427837
0.4668422039566209, 0.003665396922918892
0.47551489202112696, 0.0038908418089230565
0.484187580085633, 0.004098578296455014
0.49286026815013906, 0.004346958325803317
0.5015329562146451, 0.0045556799363986895
0.5102056442791512, 0.004766288080603571
0.5188783323436572, 0.005007938457313776
0.5275510204081633, 0.005252874604938304
0.5362237084726693, 0.005514490670410344
0.5448963965371754, 0.005838711307975687
0.5535690846016814, 0.006139966755764847
0.5622417726661875, 0.006451262517671624
0.5709144607306935, 0.006842218760927687
0.5795871487951996, 0.007182991097211901
0.5882598368597056, 0.007495859619207389
0.5969325249242117, 0.007862478936499818
0.6056052129887177, 0.008247029449230808
0.6142779010532238, 0.008672545015699144
0.6229505891177298, 0.009127795519700077
0.6316232771822359, 0.009672702283763856
0.6402959652467419, 0.010137142438962188
0.648968653311248, 0.010651094648252495
0.657641341375754, 0.011229339917117423
0.6663140294402601, 0.011808731438066022
0.6749867175047661, 0.012407433059164202
0.6836594055692722, 0.013170567963910088
0.6923320936337782, 0.013873759628333192
0.7010047816982843, 0.014764804327214004
0.7096774697627903, 0.015606253142385465
0.7183501578272964, 0.01656613553292214
0.7270228458918024, 0.017525179860924396
0.7356955339563084, 0.018492379205787036
0.7443682220208144, 0.01961304528988407
0.7530409100853205, 0.020730796216705264
0.7617135981498265, 0.021874910723854224
0.7703862862143326, 0.023121565762596726
0.7790589742788386, 0.02437682979437064
0.7877316623433447, 0.02607550264896637
0.7964043504078507, 0.027538058485758386
0.8050770384723568, 0.029281716099172263
0.8137497265368628, 0.031135778804302704
0.8216996905959935, 0.0330057632796586
0.8289269306497484, 0.034988057196832255
0.8361541707035035, 0.036900133817408864
0.8433814107572585, 0.03915636563231993
0.849885926805638, 0.04125400355706495
0.8563904428540177, 0.04377644956711148
0.8636176829077726, 0.04626338676734028
0.8708449229615276, 0.04944502084077051
0.8773494390099073, 0.052468300638668044
0.8845766790636622, 0.056124497066730825
0.8912876876850062, 0.05980190575062701
0.8975857111604213, 0.06405490969092925
0.9023556895958995, 0.06797150050496438
0.9091492952464293, 0.07254700421234975
0.9158603038677733, 0.07746069678761223
0.9216420959107774, 0.08260651175991376
0.9272173953808169, 0.08824722106283907
0.9327582794220293, 0.09449730111664634
0.9373355314560741, 0.10082399507149895
0.9416718754883271, 0.10821828703435107
0.9460082195205801, 0.11615486611440316
0.9503445635528331, 0.12414308975403528
0.9546809075850862, 0.1337028278408337
0.9584390724130387, 0.14345946837340662
0.9626308716442167, 0.15521975738100857
0.9669672156764697, 0.16803005781738956
0.9698581116979716, 0.18236350066616444
0.9728935525205489, 0.1966076217191653
0.9756399037409758, 0.2127973727927899
0.9785307997624777, 0.23352393258935153
0.9814216957839799, 0.2560508413042142
0.9843125918054818, 0.2826725243124747
0.9886489358377348, 0.33738477493821006
0.9905280182517111, 0.36215898633568966
0.9925516454667627, 0.39144672351351817
0.9941898198789472, 0.41523979448150283
0.9869831546707504, 0.30215235860140344
